Spine Id;Dendrite Segment;Distance to dendrite;Spine Position X;Spine Position Y;Spine Position Z;Spine Volume;Spine Area;Spine Length;Spine Mean Diameter;Spine Max Diameter;Spine Min Diameter;Spine Neck Length;Spine Neck Mean Diameter;Spine Neck Max Diameter;Spine Neck Min Diameter;Spine Neck Volume;Spine Orientation Angle;Spine Straightness;Spine Branchings
Apical-723003715;13142;0,536254;463,6;740,46;3,48;0,08;0,89;0,75;0,74;1,97;0,4;0;0,4;0,4;0,4;0,05;100,29;0,97;0
Apical-723003716;13142;0,320321;464,02;739,98;3,66;0,04;0,51;0,42;0,85;1,97;0,4;0;0;0;0;0,01;6,44;0,99;0
Apical-723003717;13140;1,21214;462,9;739,54;2,65;0,43;3,41;2,1;0,67;2,02;0,4;1,47;0,51;0,77;0,4;0,37;-161,74;0,98;0
Apical-723003718;13141;0,753799;464,28;739,4;3,6;0,24;2,25;1,7;0,72;2,02;0,4;1,04;0,44;0,48;0,4;0,18;-52,75;0,88;0
Apical-723003719;13136;1,69482;463,01;740,82;1,36;0,72;5,55;3,36;0,68;2,11;0,4;2,4;0,47;0,7;0,4;0,56;165,16;0,89;0
Apical-723003720;13136;1,16058;463,51;740,76;1,66;0,35;3,02;1,9;0,69;2,11;0,4;0,99;0,43;0,48;0,4;0,19;148,24;0,97;0
Apical-723003721;13136;0,849487;464,46;739,33;1,7;0,17;1,75;1,33;0,73;2,11;0,4;0,78;0,41;0,42;0,4;0,11;-81,81;0,97;0
Apical-723003722;13134;1,09562;464,22;739,61;0,81;0,46;3,75;2,36;0,68;1,87;0,4;1,18;0,46;0,58;0,4;0,3;-122,99;0,89;0
Apical-723003723;13134;0,868544;464,11;740,74;0,98;0,33;2,81;1,73;0,77;1,87;0,4;0,78;0,48;0,65;0,4;0,17;150,26;0,9;0
Apical-723003724;13133;0,725241;464,6;740,5;0,53;0,31;2,48;1,41;0,8;1,87;0,44;0,38;0,5;0,53;0,46;0,15;-169,59;0,97;0
Apical-723003725;13133;0,36861;464,86;740,61;0,81;0,23;1,62;0,76;0,96;1,87;0,49;0;0;0;0;0,07;115,05;1;0
Apical-723003726;13131;0,564388;465,11;740,86;0,42;0,33;2,51;1,52;0,66;1,31;0,42;0,31;0,47;0,51;0,42;0,17;119,17;0,85;0
Apical-723003727;13128;1,20553;466,65;740,22;1,58;0,65;5,23;3,28;0,56;1,06;0,4;2,13;0,46;0,58;0,4;0,48;-55,87;0,89;0
Apical-723003728;13127;0,368568;466,41;740,65;0,21;0,54;3,36;1,34;0,81;1,11;0,58;0;0,6;0,6;0,6;0,08;-47,36;0,98;0
Apical-723003729;13125;1,00224;467,13;740,06;0;0,57;4,36;2,56;0,62;1,21;0,42;1,24;0,48;0,61;0,42;0,4;-51,3;0,78;0
Apical-723003730;13120;0,218416;468,01;741,61;0,49;0,32;2,43;1,42;0,7;1;0,48;0;0,61;0,61;0,61;0,26;112,75;1;0
Apical-723003731;13114;1,23431;469,38;741,66;-1,12;0,77;5,73;3,35;0,57;0,82;0,4;2,07;0,48;0,7;0,4;0,61;-64,96;0,9;0
Apical-723003732;13112;0,222325;469,77;742,43;-0,08;0,31;2,23;1,16;0,67;0,9;0,53;0;0,53;0,53;0,53;0,14;-8,96;0,82;0
Apical-723003733;13107;1,11388;471,15;743,02;-1,2;0,56;4,34;2,5;0,6;1,02;0,4;1,6;0,48;0,63;0,4;0,4;-16,4;0,95;0
Apical-723003734;13109;0,889329;470,65;742,52;-0,91;0,51;3,97;2,4;0,62;1,02;0,42;1,8;0,53;0,78;0,42;0,45;-45,6;0,88;0
Apical-723003735;13108;0,315974;469,97;743,48;-0,64;0,89;4,76;1,77;0,82;0,96;0,75;0,4;0,8;0,85;0,75;0,43;174,58;0,94;0
Apical-723003736;13101;0,523607;471,09;744,8;-1,4;0,19;1,93;1,45;0,48;0,78;0,4;0,76;0,41;0,42;0,4;0,13;-27,81;0,99;0
Apical-723003737;13088;0,0605522;471,07;747,96;-2,59;0,04;0,41;0,28;0,69;0,9;0,48;0;0;0;0;0;4,27;0,99;0
Apical-723003738;13084;0,1935;470,86;748,87;-3,05;0,15;1,35;0,92;0,64;0,97;0,4;0;0,54;0,54;0,54;0,12;147,27;0,99;0
Apical-723003739;13080;0,40783;470,72;749,72;-3,75;0,2;1,82;1,21;0,72;1,35;0,44;0,32;0,48;0,51;0,44;0,15;173,97;0,98;0
Apical-723003740;13079;0,57099;470,65;750,08;-4,11;0,16;1,58;1,2;0,64;1,52;0,42;0,25;0,42;0,42;0,42;0,1;148,33;0,92;0
Apical-723003741;13075;1,46749;470,98;751,59;-5,31;1,29;7,78;3,46;0,75;1,38;0,4;2,27;0,63;0,96;0,4;0,83;126,29;0,96;0
Apical-723003742;13074;0,89153;471,3;751,09;-5,39;0,7;4,35;2,08;0,78;1,38;0,4;1,03;0,64;0,96;0,4;0,53;116,1;0,98;0
Apical-723003743;13074;0,778445;472,12;749,66;-5,24;0,24;2,31;1,68;0,63;1,38;0,4;1,08;0,43;0,47;0,4;0,18;-65,78;0,98;0
Apical-723003744;13074;0,431664;471,49;750,57;-5,68;0,39;2,3;0,99;0,96;1,38;0,68;0;0,89;0,89;0,89;0,23;140,39;0,96;0
Apical-723003745;13071;0,820875;472,17;749,63;-6,48;0,33;2,78;1,7;0,63;1,38;0,4;0,76;0,42;0,47;0,4;0,17;-112,91;0,98;0
Apical-723003746;13069;0,403415;472,36;750,46;-6,88;0,39;2,81;1,46;0,83;1,38;0,53;0,44;0,57;0,6;0,53;0,22;135,21;0,99;0
Apical-723003747;13069;0,524572;472,71;749,97;-6,61;0,12;1,26;1;0,69;1,3;0,4;0,27;0,41;0,42;0,4;0,09;-67,39;0,98;0
Apical-723003748;13058;0,130175;473,98;752,4;-8,31;0,06;0,6;0,41;0,81;1,19;0,48;0;0;0;0;0;152,76;0,99;0
Apical-723003749;13054;0,248209;474,71;752,66;-9,35;0,06;0,67;0,53;0,65;1,16;0,4;0;0,42;0,42;0,42;0,03;-55,35;0,99;0
Apical-723003750;3451;0,327;477,02;756,09;-12,69;0,06;0,59;0,59;1,21;2,29;0,48;0;0;0;0;0;32,74;0,87;0
Apical-723003751;15154;0,452276;300,52;594;45,22;0,93;6,63;3,6;0,6;1,16;0,39;2,42;0,47;0,56;0,39;0,47;-113,91;0,86;1
Apical-723003752;15150;0,433061;300,28;594,97;45,22;0,3;3,21;3;0,5;1,16;0,3;1,65;0,35;0,44;0,3;0,24;-167,16;0,83;0
Apical-723003753;15154;2,27999;299,45;592,36;45,52;1,15;10,63;7,89;0,49;1,16;0,35;6,69;0,43;0,48;0,35;1,09;-123,12;0,92;0
Apical-723003754;15138;0,434142;303,83;597,25;44,35;0,16;1,52;1,06;0,63;1,16;0,44;0,28;0,45;0,46;0,44;0,1;-15,77;0,95;0
Apical-723003755;15134;0,520898;303,9;598,53;45,08;0,2;1,87;1,3;0,57;0,96;0,42;0,74;0,46;0,53;0,42;0,14;130,9;0,97;0
Apical-723003756;15126;0,384403;305,84;599,42;44,35;0,35;2,47;1,4;0,68;0,96;0,4;0,52;0,68;0,82;0,54;0,31;-24,41;0,84;0
Apical-723003757;15119;0,590382;306,11;601,39;45,02;0,32;2,54;1,46;0,66;1,16;0,42;0,32;0,45;0,47;0,42;0,16;142,88;0,95;0
Apical-723003758;15119;0,317644;306,5;600,96;45,11;0,13;1,25;0,94;0,67;1,16;0,4;0;0,46;0,46;0,46;0,09;-124,11;0,95;0
Apical-723003759;15116;0,358456;306,93;601,54;45,15;0,29;2,16;1,22;0,73;1,16;0,48;0,5;0,64;0,75;0,53;0,23;76,17;0,99;0
Apical-723003760;15116;0,267154;307,11;601,41;44,59;0,14;1,33;0,98;0,67;1,16;0,4;0;0,46;0,46;0,46;0,1;5,58;0,97;0
Apical-723003761;15083;0,664684;312,02;607,19;44,2;0,3;2,57;1,56;0,59;0,96;0,4;0,53;0,43;0,47;0,4;0,14;-34,31;0,98;0
Apical-723003762;15085;0,505424;311,46;607,51;45;0,33;2,59;1,55;0,67;0,96;0,48;0,46;0,54;0,6;0,48;0,27;139,33;1;0
Apical-723003763;15079;0,208103;312,16;608,51;44,38;0,27;2,33;1,77;0,54;0,68;0,48;0;0,48;0,48;0,48;0,21;89,41;0,86;0
Apical-723003764;15060;0,422337;315,91;610,79;42,94;0,35;2,42;1,29;0,7;0,96;0,48;0,43;0,65;0,68;0,63;0,29;72,34;1;0
Apical-723003765;15032;0,466642;319,74;616,22;43,72;0,24;1,84;1,07;0,77;1,36;0,48;0,33;0,58;0,63;0,53;0,18;136,61;1;0
Apical-723003766;15029;0,834471;321,07;615,96;43,25;0,55;4,09;2,17;0,56;0,96;0,4;0,86;0,4;0,4;0,4;0,08;-34,9;0,94;0
Apical-723003767;15004;0,727154;325,07;620,24;43,34;0,44;3,57;2,2;0,53;0,68;0,4;1,11;0,45;0,53;0,4;0,27;-12,93;0,96;0
Apical-723003768;14986;0,345859;327,3;624,13;42,7;0,3;2,33;1,49;0,79;1,36;0,48;0;0,58;0,58;0,58;0,24;-136,86;0,91;0
Apical-723003769;14983;0,309372;327,59;624,77;42,18;0,09;0,88;0,58;0,88;1,64;0,48;0;0,53;0,53;0,53;0,04;108,03;0,98;0
Apical-723003770;14979;0,726001;328,49;624,46;41,15;0,62;4,26;2,29;0,69;1,08;0,48;1,17;0,63;0,64;0,61;0,56;-24,05;0,98;0
Apical-723003771;14973;0,326346;329,83;625,35;41,23;0,13;1,14;0,77;0,8;1,16;0,4;0;0,58;0,58;0,58;0,1;-20,23;0,94;0
Apical-723003772;14954;0,796447;333,5;627,65;40,53;0,61;4,41;2,31;0,55;0,96;0,4;1,13;0,42;0,47;0,4;0,15;-53,8;0,92;0
Apical-723003773;14948;0,236613;334,2;629,2;40,66;0,24;2,12;1,46;0,53;0,68;0,4;0;0,51;0,51;0,51;0,2;-150,34;0,95;0
Apical-723003774;14940;0,773797;336,18;629,69;40,83;0,28;2,44;1,52;0,63;1,36;0,4;0,52;0,41;0,42;0,4;0,12;-56,7;0,98;0
Apical-723003775;14935;0,873393;335,88;631,77;41,22;0,4;3,62;2,47;0,52;0,96;0,4;1,49;0,41;0,42;0,4;0,23;138,13;0,91;0
Apical-723003776;14930;0,935141;336,92;632,89;40,54;0,26;2,54;1,9;0,58;1,44;0,4;1,05;0,41;0,42;0,4;0,2;118,65;0,98;0
Apical-723003777;14923;0,335731;338,72;632,99;41,43;0,34;2,78;1,86;0,64;0,96;0,4;0;0,56;0,56;0,56;0,31;-121,25;0,96;0
Apical-723003778;14902;0,478255;342,33;636,43;40,66;0,26;2,22;1,31;0,6;0,96;0,42;0,29;0,42;0,42;0,42;0,1;122,26;1;0
Apical-723003779;14878;1,11758;347,27;639,07;39,73;0,6;4,32;2,33;0,71;1,36;0,42;1,3;0,51;0,68;0,42;0,44;-63,15;0,91;0
Apical-723003780;14878;0,15098;346,83;639,57;40,77;0,06;0,66;0,53;0,87;1,36;0,4;0;0;0;0;0,02;169,85;1;0
Apical-723003781;14870;0,17026;348,08;640,97;40,68;0,35;2,07;0,87;0,84;0,96;0,68;0;0,89;0,89;0,89;0,18;-97,94;1;0
Apical-723003782;14840;0,444324;353,91;644,59;40,56;0,18;1,66;1,1;0,6;0,96;0,48;0,28;0,48;0,48;0,48;0,13;-47,63;0,99;0
Apical-723003783;14834;0,191051;354,76;646,25;40,7;0,22;1,72;0,91;0,61;0,68;0,53;0;0;0;0;0,06;116,53;0,94;0
Apical-723003784;14830;0,160669;355,64;646,6;40,45;0,13;1,19;0,82;0,63;0,96;0,4;0;0,54;0,54;0,54;0,1;115,84;0,98;0
Apical-723003785;14822;1,35888;358,12;645,84;40,61;1,17;7,32;3,64;0,65;1,36;0,4;2,14;0,52;0,82;0,4;0,71;-53,27;0,71;0
Apical-723003786;14810;0,557997;359,52;649,45;40,52;0,36;3,35;2,36;0,56;0,96;0,4;1,02;0,45;0,54;0,4;0,31;115,31;0,91;0
Apical-723003787;14805;0,661021;360,87;648,98;39,7;0,21;2,04;1,49;0,53;0,96;0,4;0,82;0,43;0,46;0,4;0,15;-58,45;0,96;0
Apical-723003788;14803;0,769581;360,61;650,45;39,81;0,42;3,82;2,68;0,46;0,48;0,42;1,61;0,45;0,48;0,42;0,36;140,74;0,97;0
Apical-723003789;14795;0,946642;363,12;649,81;38,77;0,92;5,29;2,29;0,75;1,16;0,42;0,98;0,57;0,84;0,42;0,46;-72,99;0,95;0
Apical-723003790;14792;1,06843;363,02;651,78;39,17;0,35;3,35;2,49;0,56;1,36;0,4;1,57;0,41;0,46;0,4;0,29;129,96;0,87;0
Apical-723003791;14772;1,43513;367,7;652,39;37,94;0,97;7,95;5,5;0,56;1,16;0,4;4,26;0,49;0,71;0,4;0,91;-30,71;0,77;0
Apical-723003792;14776;1,0773;365,65;654,09;38,23;0,8;5,7;3,12;0,52;0,96;0,4;1,76;0,42;0,46;0,4;0,34;124,99;0,91;0
Apical-723003793;14775;0,406373;366,45;653,42;38,49;0,32;2,63;1,57;0,5;0,68;0,42;0,71;0,45;0,51;0,42;0,15;74,24;0,93;0
Apical-723003794;14758;0,637071;370,4;654,91;36,57;0,37;2,68;1,42;0,67;1,16;0,46;0,77;0,62;0,77;0,46;0,31;-40,24;0,91;0
Apical-723003795;14750;1,52387;372,36;655,3;35,46;0,67;5,44;3,37;0,56;1,08;0,4;2,31;0,47;0,58;0,4;0,51;-56,24;0,96;0
Apical-723003796;14749;0,718229;371,89;655,97;35,33;0,23;2,25;1,63;0,55;1,08;0,4;1,01;0,43;0,47;0,4;0,18;-59,68;0,97;0
Apical-723003797;14746;0,499074;371,64;657,44;35,04;0,22;2,18;1,73;0,66;1,36;0,4;0,44;0,41;0,42;0,4;0,17;105,24;0,78;0
Apical-723003798;14743;1,69119;373,18;655,95;34,24;0,8;6,56;4,26;0,57;1,16;0,4;3;0,47;0,63;0,4;0,63;-65,28;0,84;0
Apical-723003799;14738;0,356439;373,72;657,8;34,52;0,33;2,32;1,17;0,77;1,16;0,58;0;0,63;0,63;0,63;0,16;-28,2;0,95;0
Apical-723003800;14731;0,117921;374,58;659,38;34,37;0,04;0,44;0,35;0,81;1,36;0,4;0;0;0;0;0;101,65;1;0
Apical-723003801;14724;0,95112;375,5;661,12;34,25;0,48;4,21;2,77;0,48;0,68;0,4;1,77;0,43;0,51;0,4;0,32;99,97;0,93;0
Apical-723003802;14725;0,914728;376,5;659,6;34,2;0,57;4,17;2,34;0,59;0,97;0,4;1,26;0,48;0,7;0,4;0,4;-81,19;0,96;0
Apical-723003803;14713;0,614476;378,33;661,35;32,89;0,18;1,72;1,18;0,66;1,64;0,42;0,54;0,45;0,48;0,42;0,13;-33,72;0,99;0
Apical-723003804;14714;0,547362;377,96;662,04;33,57;0,37;2,68;1,29;0,84;1,64;0,44;0;0,44;0,44;0,44;0,06;71,49;0,99;0
Apical-723003805;14715;0,427465;377,93;661,56;33,61;0,21;1,79;1,12;0,84;1,64;0,48;0,43;0,54;0,6;0,48;0,16;-48,49;1;0
Apical-723003806;14713;0,532559;377,64;661,94;32,65;0,27;2,07;1,2;0,87;1,64;0,48;0,41;0,59;0,68;0,49;0,21;130,91;0,99;0
Apical-723003807;14706;0,515022;379,58;662,65;32,91;0,19;1,82;1,31;0,55;0,96;0,4;0,74;0,47;0,58;0,4;0,16;-17,05;0,99;0
Apical-723003808;14696;0,19277;380,57;664,48;31,68;0,1;0,96;0,65;0,65;0,97;0,4;0;0,58;0,58;0,58;0,07;-130,69;0,99;0
Apical-723003809;14693;1,48386;379,9;665,66;30,59;0,6;4,73;2,89;0,62;1,36;0,4;2,24;0,52;0,72;0,4;0,54;141,78;0,9;0
Apical-723003810;14693;1,51425;379,75;665,61;30,71;0,77;5,5;3,08;0,65;1,36;0,4;2,13;0,53;0,76;0,4;0,61;159,71;0,92;0
Apical-723003811;14692;0,619651;380,72;665,8;31,2;0,16;1,65;1,23;0,59;1,36;0,4;0,53;0,41;0,42;0,4;0,1;132,6;0,99;0
Apical-723003812;14688;1,45289;380,96;667,11;31,31;0,58;5,06;3,39;0,53;1,16;0,4;2,33;0,43;0,48;0,4;0,41;113,53;0,9;0
Apical-723003813;14689;0,683441;381,35;666,36;30,89;0,22;2,16;1,57;0,58;1,16;0,4;0,77;0,42;0,47;0,4;0,17;107,9;0,96;0
Apical-723003814;14686;0,5902;382,05;666,32;30,47;0,56;3,59;1,8;0,71;0,96;0,48;0,65;0,69;0,75;0,63;0,5;135,47;0,99;0
Apical-723003815;14678;0,497481;383,49;667,37;29,89;0,43;3,07;1,56;0,73;1,16;0,53;0,8;0,6;0,75;0,53;0,27;-144,15;0,93;0
Apical-723003816;14675;0,397684;383,94;667,72;29,79;0,23;1,85;1,15;0,76;1,16;0,4;0;0,58;0,58;0,58;0,2;4,61;1;0
Apical-723003817;14670;0,714084;384,3;669,32;30;0,43;3,6;2,27;0,56;0,96;0,4;1,16;0,43;0,51;0,4;0,27;176,73;0,94;0
Apical-723003818;14666;0,260349;385,18;669,71;29,42;0,49;3,19;1,35;0,69;0,96;0,42;0;0,42;0,42;0,42;0,02;108,36;0,95;0
Apical-723003819;14660;0,441463;386,7;670,26;28,84;0,28;2,21;1,2;0,74;1,16;0,47;0,37;0,51;0,54;0,47;0,12;-40,44;1;0
Apical-723003820;14654;0,330745;387,54;671,59;29,1;0,39;2,48;1,13;0,87;1,44;0,65;0;0,65;0,65;0,65;0,22;-45,15;0,97;0
Apical-723003821;14648;0,29543;387,59;672,88;27,85;0,25;1,77;0,91;0,68;0,84;0,48;0,33;0,71;0,72;0,69;0,2;155,96;0,93;0
Apical-723003822;14642;1,29561;388,43;674,69;27,49;0,53;4,54;2,96;0,54;0,96;0,4;2,02;0,43;0,58;0,4;0,36;138,39;0,97;0
Apical-723003823;14639;0,625538;390,12;673,51;27,86;0,4;2,87;1,49;0,72;1,36;0,42;0,57;0,49;0,58;0,42;0,23;-71,91;0,93;0
Apical-723003824;14635;1,213;390,2;673,83;25,97;0,45;3,9;2,51;0,58;1,16;0,4;1,24;0,44;0,48;0,4;0,29;-106,8;0,98;0
Apical-723003825;14633;0,983572;391,21;674,17;26,33;0,42;3,49;2,2;0,57;1,16;0,4;1,3;0,43;0,51;0,4;0,25;-30,21;0,97;0
Apical-723003826;14634;0,415172;390,47;674,5;26,45;0,22;1,81;1,13;0,73;1,16;0,48;0;0,53;0,53;0,53;0,16;-98,55;1;0
Apical-723003827;14630;0,796931;390,39;675,9;26,88;0,27;2,54;1,82;0,53;0,96;0,4;1,12;0,43;0,46;0,4;0,21;146,24;0,98;0
Apical-723003828;14618;0,460028;392,45;677,88;25,23;0,43;2,88;1,43;0,64;0,77;0,48;0,69;0,68;0,77;0,58;0,37;-6,31;0,95;0
Apical-723003829;14609;0,957605;391,75;680,44;25,28;0,77;4,79;2,34;0,66;0,96;0,4;1,38;0,65;0,96;0,4;0,71;129,55;0,89;0
Apical-723003830;14609;0,71773;391,92;680,19;25,36;0,64;4,2;2,02;0,63;0,96;0,4;0,54;0,41;0,42;0,4;0,17;151,95;0,97;0
Apical-723003831;14605;0,508203;392,62;681,22;25,29;0,19;1,92;1,43;0,43;0,48;0,4;0,85;0,41;0,42;0,4;0,13;144,61;0,96;0
Apical-723003832;14605;0,242162;393,17;680,81;25,35;0,18;1,51;0,91;0,52;0,58;0,48;0,3;0,56;0,58;0,53;0,13;-43,92;0,99;0
Apical-723003833;14598;0,644164;393,65;682,93;25,47;0,37;3,02;1,85;0,57;0,97;0,4;0,93;0,44;0,51;0,4;0,2;106,44;0,93;0
Apical-723003834;14597;0,506498;394,42;682,27;24,93;0,33;2,69;1,63;0,59;0,97;0,44;1,11;0,54;0,78;0,44;0,28;-8,32;0,93;0
Apical-723003835;14586;0,222308;395,48;684,64;24,04;0,14;1,18;0,77;0,7;1,08;0,4;0;0,61;0,61;0,61;0,1;144,86;0,92;0
Apical-723003836;14584;0,825449;396,4;684,11;24,12;0,49;4,14;2,66;0,51;0,68;0,4;1,82;0,44;0,53;0,4;0,32;-75,39;0,86;0
Apical-723003837;14580;0,392913;396,37;685,57;23,42;0,26;2,38;1,66;0,51;0,68;0,42;0,49;0,45;0,47;0,42;0,2;147,07;0,94;0
Apical-723003838;14575;0,645015;397,99;686,43;23,56;0,74;4,15;1,86;0,88;1,44;0,48;0,83;0,76;0,89;0,63;0,68;63,11;1;0
Apical-723003839;14571;0,535178;398,2;686,16;21,96;0,25;2,11;1,42;0,63;1,16;0,4;0,62;0,5;0,58;0,42;0,22;-81,04;0,79;0
Apical-723003840;14556;0,731017;400,12;688,77;19,01;0,39;3,12;1,91;0,55;0,68;0,48;1,18;0,53;0,58;0,48;0,33;-129,65;0,99;0
Apical-723003841;14553;0,439211;401,14;689,38;19,61;0,29;2,3;1,4;0,56;0,68;0,48;0,75;0,55;0,63;0,48;0,23;-21,91;0,99;0
Apical-723003842;14542;0,33798;403,27;690,46;18,01;0,19;1,66;1,08;0,59;0,97;0,44;0,58;0,5;0,6;0,44;0,13;-19,66;0,94;0
Apical-723003843;14543;0,905217;403,46;689,76;18,39;0,65;4,64;2,41;0,61;1,08;0,4;1,3;0,43;0,51;0,4;0,19;-62,89;0,92;0
Apical-723003844;14537;0,793026;403,45;692,23;18,23;0,38;3,39;2,21;0,49;0,68;0,4;1,39;0,43;0,51;0,4;0,22;150,21;0,92;0
Apical-723003845;14532;0,937401;404,48;692,76;17,01;0,96;6,09;2,82;0,71;0,96;0,48;1,61;0,58;0,7;0,48;0,5;79,37;0,93;0
Apical-723003846;14523;0,599443;405,6;693,85;16,92;0,76;5,55;3,19;0,58;0,68;0,48;1,01;0,58;0,63;0,53;0,7;168,54;0,98;0
Apical-723003847;14516;0,373453;407,24;694,5;15,75;0,35;2,31;1,16;0,79;1,16;0,48;0,32;0,71;0,72;0,69;0,29;-37,22;0,97;0
Apical-723003848;14508;0,903948;408,6;695,61;14,64;0,44;4,11;2,97;0,59;1,16;0,4;1,36;0,43;0,46;0,4;0,38;-45,54;0,96;0
Apical-723003849;14507;1,10495;407,44;697,19;14,63;0,52;4,12;2,48;0,58;1,16;0,4;1,55;0,44;0,6;0,4;0,36;141,53;0,92;0
Apical-723003850;14504;0,629654;408,3;697,08;13,89;0,33;2,73;1,62;0,65;1,16;0,44;0,34;0,45;0,46;0,44;0,17;178,02;0,95;0
Apical-723003851;14504;0,42011;408,98;696,76;14,07;0,13;1,22;0,9;0,65;1,16;0,4;0,3;0,47;0,51;0,42;0,09;-65,28;0,96;0
Apical-723003852;14501;0,597437;409,79;697,23;13,95;0,3;2,65;1,69;0,58;1,16;0,4;0,76;0,41;0,42;0,4;0,14;-65,29;0,95;0
Apical-723003853;14499;0,541583;410,05;697,86;14;0,19;1,74;1,2;0,61;1,16;0,44;0,58;0,45;0,46;0,44;0,13;-6,76;1;0
Apical-723003854;14491;0,758987;409,71;700,13;13,06;0,55;4,03;2,04;0,6;0,96;0,4;0,78;0,43;0,46;0,4;0,09;127,7;0,96;0
Apical-723003855;14480;0,434171;411,39;701,94;11,98;0,19;1,81;1,26;0,65;1,16;0,42;0,36;0,45;0,47;0,42;0,14;149,29;0,97;0
Apical-723003856;14478;0,417675;412,02;701,84;11,37;0,23;1,9;1,07;0,68;1,16;0,44;0;0,44;0,44;0,44;0,07;-21,71;0,92;0
Apical-723003857;14475;0,155428;411,89;702,84;11,33;0,29;2,07;1,03;0,65;0,68;0,58;0;0,58;0,58;0,58;0,12;128,02;1;0
Apical-723003858;14475;0,314778;412,15;702,77;10,96;0,24;2,1;1,4;0,54;0,68;0,4;0,47;0,54;0,61;0,47;0,21;5,98;0,95;0
Apical-723003859;14468;0,382694;412,29;704,42;10,43;0,25;1,92;1,13;0,78;1,16;0,48;0;0,6;0,6;0,6;0,19;-45,58;0,97;0
Apical-723003860;14465;0,651427;412,95;705,12;10,78;0,47;3,34;1,56;0,68;1,36;0,4;0,5;0,41;0,42;0,4;0,01;-7,84;0,97;0
Apical-723003861;14465;0,570984;412,4;705,29;11,25;0,38;2,85;1,55;0,78;1,36;0,53;0,43;0,53;0,53;0,53;0,21;58,14;0,99;0
Apical-723003862;14460;0,861854;411,54;706,37;10,35;0,41;3,16;1,81;0,63;1,36;0,4;0,78;0,45;0,58;0,4;0,24;152,18;0,96;0
Apical-723003863;14452;0,803106;413,6;708,11;9,78;0,44;3,62;2,18;0,51;0,68;0,42;1,32;0,48;0,58;0,42;0,28;6,97;0,96;0
Apical-723003864;14447;0,145355;412,73;709,38;9,94;0,24;1,85;0,95;0,56;0,68;0,48;0;0,53;0,53;0,53;0,08;165,77;0,99;0
Apical-723003865;14440;0,139252;412,91;710,97;9,45;0,08;0,8;0,53;0,71;0,96;0,48;0;0;0;0;0,02;-177,55;1;0
Apical-723003866;14436;0,259211;413,18;712,09;9,63;0,23;1,77;1,04;0,58;0,68;0,48;0,36;0,58;0,58;0,58;0,17;76,83;0,96;0
Apical-723003867;14434;1,39318;412,16;713,12;9,64;0,75;5,64;3,24;0,57;1,16;0,4;2,11;0,42;0,51;0,4;0,28;156,73;0,96;0
Apical-723003868;14432;0,915281;414,39;712,56;8,92;0,36;3,27;2,26;0,55;1,16;0,4;1,69;0,46;0,58;0,4;0,31;-16,96;0,86;0
Apical-723003869;14423;0,841364;413,42;715,08;9,15;0,4;3,65;2,55;0,51;0,96;0,4;1,98;0,45;0,6;0,4;0,34;132,6;0,86;0
Apical-723003870;14424;1,13754;414,97;714,41;8,7;0,99;7,06;4,08;0,55;0,82;0,4;3,16;0,52;0,82;0,4;0,83;-53,32;0,79;0
Apical-723003871;14420;0,370199;413,89;715,83;8,45;0,14;1,38;0,99;0,57;0,96;0,42;0,29;0,42;0,42;0,42;0,08;160,31;1;0
Apical-723003872;14412;1,35658;416,11;716,48;7,4;0,64;4,93;2,97;0,56;0,96;0,4;1,9;0,47;0,65;0,4;0,48;-41,83;0,96;0
Apical-723003873;14410;0,905371;414,72;717,99;8,36;0,42;3,58;2,24;0,57;0,96;0,4;1,09;0,44;0,55;0,4;0,26;153,69;0,9;0
Apical-723003874;14399;0,382532;416,16;720,18;7,64;0,11;1,1;0,77;0,79;1,64;0,44;0;0,44;0,44;0,44;0,05;129,45;0,99;0
Apical-723003875;14397;1,03869;415,86;720,96;7,39;0,73;4,93;2,52;0,66;1,44;0,4;1,29;0,46;0,63;0,4;0,26;121,84;0,94;0
Apical-723003876;14384;1,03907;418,3;723,17;6,25;0,65;4,68;2,43;0,63;1,36;0,42;1,31;0,46;0,48;0,42;0,18;119,83;0,97;0
Apical-723003877;14385;0,370556;418,93;722,28;7,02;0,9;4,37;1,55;1,03;1,36;0,89;0;0,89;0,89;0,89;0,43;-6,52;0,96;0
Apical-723003878;14379;0,595533;420,13;722,56;6,19;0,17;1,73;1,31;0,63;1,45;0,4;0,82;0,43;0,51;0,4;0,14;-73,49;0,94;0
Apical-723003879;14379;0,540619;419,76;722,7;5,36;0,18;1,75;1,25;0,65;1,45;0,4;0,65;0,43;0,46;0,4;0,12;-117,93;0,96;0
Apical-723003880;14374;0,585884;420,56;724,14;5,56;0,29;2,48;1,53;0,58;1,16;0,4;0,53;0,41;0,42;0,4;0,12;95,45;0,97;0
Apical-723003881;14376;0,491712;420,18;723,83;5,6;0,14;1,47;1,16;0,57;1,16;0,4;0,57;0,41;0,42;0,4;0,11;142,84;0,99;0
Apical-723003882;14373;0,938754;420,78;724,5;4,79;0,71;4,74;2,37;0,62;0,96;0,4;1,15;0,47;0,63;0,4;0,24;106,73;0,96;0
Apical-723003883;14369;0,949592;422,54;723,45;5,36;0,32;2,86;1,92;0,61;1,36;0,4;1,35;0,47;0,58;0,4;0,27;-47,74;0,94;0
